step	train_tch_2/train_loss
1	0.16569481553001839
2	0.09947125393558633
3	0.08696239526298913
4	0.0752800888466564
5	0.06691486845639619
6	0.06321735891767523
7	0.058529093946245586
8	0.06860183941369707
9	0.058732101185755295
10	0.053912929428572
11	0.050949990241365
12	0.04989806715060364
