step	train_tch_2/train_loss
1	0.44064710642162125
2	0.27315905690193176
3	0.19932754024078972
4	0.1679757213906238
5	0.15337767020652168
6	0.14535337059121384
7	0.13926933705806732
8	0.1308579499784269
9	0.12590153358484568
10	0.12180889358645991
11	0.11804033345297764
12	0.11338275239655846
13	0.10998209605091497
14	0.10708367824554443
15	0.10386836646418822
16	0.10257871762702339
17	0.1008062825391167
18	0.09953773884396803
