step	train_tch_2/train_loss
1	0.17057713280831063
2	0.10722138328211649
3	0.09558580411331995
4	0.08864728968058314
5	0.08218549862504006
6	0.076915906476123
7	0.07225458691162723
8	0.06561877285795552
9	0.062106830839599884
10	0.060494878143072126
11	0.05619902121169226
12	0.05226679747658117
