step	train_tch_4/train_loss
1	0.4138134331614883
2	0.2481490119739815
3	0.20183843484631292
4	0.1847377916177114
5	0.1659248118047361
6	0.1428695332120966
7	0.1270284100815102
8	0.12017334004243214
9	0.1132816043164995
10	0.10942956777634444
11	0.106877526751271
12	0.10413708813764432
13	0.10240970827915051
14	0.1040551491357662
15	0.1008725055941829
