step	train_tch_1/train_loss
1	0.1618313117230192
2	0.10942774804982733
3	0.09616421971549378
4	0.0860177643121557
5	0.07903947031244318
6	0.0716517891021485
7	0.06809245969386811
8	0.06274546524311633
9	0.06120646205988336
10	0.057831031369402056
11	0.05434442612719029
