step	train_tch_3/train_loss
1	0.4033667566599669
2	0.22704185986960376
3	0.17446650123154675
4	0.1561416420671675
5	0.1492058507822178
6	0.1401432322131263
7	0.12161357673229994
8	0.1112760575833144
9	0.10913614956317125
10	0.10279640169055373
11	0.09863342924250497
12	0.09717885266851496
13	0.09640728682279587
14	0.09492466350396474
15	0.09269435896917626
