step	train_tch_1/train_loss
1	0.1519245727667733
2	0.10697499426111343
3	0.09461854812171724
4	0.0848041477184447
5	0.07660964852760709
6	0.0706398289591547
7	0.06505673201311202
8	0.06110117785514347
9	0.05770464809167953
10	0.05468152280128191
11	0.0528403397590395
12	0.05165080324051872
13	0.05127399006769771
